   1         55       69      127      145      326      626      760      761      762      763
   1        116      114        9       20      493      492      698      486      709      179
   1         90       96       89       97      764      395      765      766      417      767
   1         66      156      133       60      549      729      324      730      768      740
   1        116       24       23       52      552      595      646      191      268      269
   1        132      150      129       99      732      733      749      735      750      754
   1         43      119       25       33      583      246      245      582      690      223
   1         96      137      109      103      547      447      444      520      526      448
   1         47       61       54      140      300      281      769      315      707      770
   1         96      104      137      103      771      547      444      710      459      526
   1        130       31       41       39      748      772      751      239      235      242
   1        122      149       38      126      756      773      757      774      669      775
   1         47       61      140       45      300      769      256      707      299      708
   1        122      149       67       38      756      776      773      777      774      318
   1        122      149      127       67      756      627      776      758      777      778
   1        145      127       55       62      763      760      779      626      780      302
   1         66      156       60       79      549      324      355      768      550      354
   1        106      112      142      102      466      578      435      585      464      532
   1        121      129       95      148      747      753      616      755      781      782
   1         40      153       57      131      783      290      784      785      786      787
   1        124      140       47      134      788      789      517      769      790      791
   1        124      140       45       47      788      792      789      708      769      256
   1         67      122       58      127      776      319      778      793      627      794
   1         28       43       25       50      600      200      265      246      276      264
   1         36       16       17      117      220      219      606      173      508      494
   1         33      119       25       13      690      223      214      582      500      193
   1         40      153       48       57      783      263      290      795      785      289
   1        124      140      155       45      788      518      792      796      708      797
   1         40      153      126       48      783      798      263      799      795      800
   1        155      146      134       51      801      516      802      803      804      805
   1        124      140      134      155      788      517      518      790      796      516
   1        109      123       96       93      544      447      446      546      693      407
   1        142      112      106      144      585      578      806      466      807      808
   1         40      153      131      126      783      784      798      786      799      667
   1         36      124       47      117      809      594      606      789      810      605
   1         36      124       49       47      809      262      594      811      789      593
   1        141      134      155      146      812      661      813      516      803      801
   1         22      116       23       44      632      188      248      595      645      247
   1        116       24       46       20      552      701      698      252      192      251
   1        118       26       18      117      814      503      504      196      815      495
   1        114       20        1        9      709      479      486      178      179      166
   1         36      124       27       49      809      225      262      816      811      261
   1        147      152      138       85      560      817      818      536      705      610
   1        128       71       64       45      723      686      725      331      332      314
   1         34       35      117       15      228      819      215      607      218      506
   1         36      124      117       27      809      606      225      810      816      820
   1         30      130      114      115      821      635      563      671      611      485
   1        141      134       56       54      812      651      678      822      823      286
   1         69       55       80      145      326      359      762      358      760      824
   1        118       43      157      119      581      623      502      624      583      696
   1         30      130       41      114      821      240      635      772      671      634
   1         30      130       31       41      821      222      240      748      772      239
   1        107       90      104      139      438      437      711      434      512      713
   1         79      135      156       78      589      550      356      825      826      827
   1         30      130      115       31      821      563      222      611      748      564
   1        141      134      146       56      812      813      651      803      822      828
   1        147      152      136      138      560      829      817      601      536      830
   1         14      119       33       13      501      213      170      690      500      214
   1        145       80       74       62      824      831      779      697      357      340
   1         14       34       33      119      216      213      501      229      674      690
   1        138      148       98      108      832      592      534      621      833      441
   1        156      135       63       78      825      834      827      720      826      352
   1         34       47       33      119      255      229      674      260      689      690
   1        114        2       19       29      480      656      683      176      204      211
   1        114       40       19       20      654      656      709      237      238      180
   1        138      148      143       98      832      835      592      836      621      837
   1        147      152      125      136      560      540      829      574      601      603
   1         22      116        6        7      632      184      183      488      489      163
   1        117      124      118       26      810      504      815      622      699      814
   1        126       62       52       44      728      838      839      303      301      270
   1         36       16      117       35      220      606      224      508      217      607
   1        117      157       47      119      840      605      505      695      696      689
   1        117      157      124       47      840      810      605      625      695      789
   1         24      116       46       52      552      252      268      701      646      271
   1         72      143       70       91      841      335      388      842      843      387
   1         55       80      145       62      358      760      302      824      357      779
   1        117      157      118      124      840      504      810      623      625      622
   1         18       26       27      117      196      197      495      199      815      820
   1         63       51      146       60      306      844      316      804      296      845
   1        117      157      119      118      840      505      504      696      623      502
   1         94       85      152      107      460      535      449      705      457      562
   1         35       16      117       15      217      607      218      508      172      506
   1        144      152      111      106      846      847      808      543      602      475
   1        142      102      112      109      532      585      521      464      443      463
   1        138      148      129      143      832      658      835      781      836      848
   1        143       85       70       91      849      842      843      373      389      387
   1        138      148      108      129      832      534      658      833      781      660
   1        116      114       52       44      493      646      645      703      673      270
   1        146       66      155      141      850      801      813      662      557      661
   1        123       78      105      100      694      650      675      431      422      430
   1        136      143       81       84      851      596      597      852      853      598
   1        135       97       79       86      854      589      587      614      418      586
   1         81       75       88       84      365      381      598      380      371      382
   1        129       57      121       99      746      747      754      745      664      752
   1        116       22        6      115      632      488      491      184      612      487
   1         90       86       89       76      385      395      386      855      377      383
   1        137      125      144      142      522      856      524      857      523      806
   1        113      152      138      136      548      565      739      536      601      830
   1        114        2        1       19      480      479      656      158      176      177
   1        144      152      106      125      846      808      857      602      574      604
   1        126       41      114       38      858      859      775      634      241      633
   1        144      125      137      152      857      856      846      522      574      561
   1         57      153       65      149      785      311      860      861      862      863
   1        136      143      129       81      851      864      596      848      852      736
   1        144      125      106      142      857      808      806      604      523      578
   1         47      124       49       45      789      593      256      811      792      274
   1         57      153       48       65      785      289      311      795      861      310
   1        136      143      147      129      851      829      864      865      848      866
   1        114        2       29        3      480      683      481      204      159      203
   1         96       79       93       78      405      407      692      398      356      397
   1        136      143       84      147      851      597      829      853      865      867
   1        155       45      128       64      797      663      685      725      314      686
   1         57      153      149      131      785      860      787      862      786      665
   1        128       45      155      140      725      663      724      797      708      796
   1         40      114       46       20      654      253      238      702      709      251
   1        120      156       82       79      868      722      590      551      550      369
   1        114      116       46       20      493      702      709      701      698      251
   1         82      156      120      133      551      722      731      868      730      869
   1        114       38       30       29      633      635      683      232      233      226
   1        135       96       78       79      870      826      589      692      405      356
   1         90       86       97       89      385      765      395      418      855      767
   1         47      134       54       43      791      281      691      823      567      285
   1        137      125      103      110      522      526      541      525      542      452
   1        118       32       28       11      715      599      497      212      209      202
   1        113      129       95       99      659      469      474      755      754      415
   1         54      134       47      140      823      281      770      791      790      769
   1         79      156       60       78      550      354      356      768      827      353
   1         40      114       48      126      654      263      798      655      859      800
   1        140      134      141       54      790      719      770      812      823      678
   1        141      134      140      155      812      719      661      790      516      796
   1         82       86       97       87      615      408      378      418      394      409
   1        135       96       79       97      870      589      854      405      417      614
   1         37      122       44       55      871      259      284      872      629      283
   1        149       72       65       57      873      863      860      652      653      311
   1        149       72       67       65      873      777      863      334      652      323
   1        156       63       60       78      834      768      827      316      352      353
   1         75       81       57      129      365      636      874      362      736      746
   1         40       68      131       57      320      784      290      875      322      787
   1         85      138      143       98      610      849      412      835      592      837
   1         44      122       37      130      872      259      672      871      876      573
   1        118       26       10       18      814      496      503      195      196      175
   1         32      118       10       11      715      210      209      496      497      167
   1        118       28       12       11      599      498      497      201      202      168
   1        120      135      156       79      591      868      590      825      589      550
   1         90      137       96      104      688      764      434      547      710      771
   1         96      137       90      123      547      764      546      688      545      687
   1        118       32       10       26      715      496      814      210      227      195
   1         85      138       91      143      610      389      849      877      835      843
   1        129      108      113       95      660      659      755      470      439      469
   1         42       32       51      151      243      280      682      267      717      878
   1         67      122       38       41      776      318      317      773      879      241
   1         80      154       69      145      880      359      824      881      882      762
   1         80      154      121       69      880      617      359      883      881      618
   1        130      126       41      114      884      772      671      858      859      634
   1        130      126      122       41      884      876      772      757      858      879
   1        130      126       44      122      884      672      876      839      757      872
   1        130      126      114       44      884      671      672      859      839      673
   1        120      135       63      156      591      679      868      720      825      834
   1        113      152      136      106      548      739      473      601      602      579
   1         89      135      120       86      885      886      855      591      587      588
   1         82      128       87       64      887      378      364      888      686      379
   1        154      126      127       62      670      889      727      759      728      780
   1        127      126      154      149      759      889      758      670      669      668
   1         51       28       50      151      266      277      878      265      716      890
   1        144      101      137      112      891      856      807      649      471      584
   1        151       28       50       43      716      890      568      265      600      276
   1        151      134       50       51      570      890      878      892      805      277
   1         42      134      151       51      513      682      280      570      805      878
   1         89      135       77      120      885      390      886      721      591      641
   1         80      154       74      121      880      697      617      893      883      894
   1        100       77       92       89      375      419      527      392      390      391
   1         80      154      145       74      880      824      697      882      893      831
   1         82       66      128       64      363      887      364      555      325      686
   1        128       71       87       64      723      888      686      393      331      379
   1        141      140       54       61      719      678      677      770      707      315
   1         89      135      100       77      885      527      390      895      721      375
   1        114       38       48      126      633      655      859      279      775      800
   1        137      101      144      139      649      856      712      891      609      896
   1        124      118       26       32      622      699      700      814      715      227
   1         44       22      130       37      248      672      259      571      230      573
   1         36      117       17       27      606      219      225      494      820      198
   1        130       22       44      116      571      672      631      248      632      645
   1        116       22       23        7      632      595      489      188      183      187
   1        117       18       17       27      495      494      820      174      197      198
   1         69      154      149      127      881      897      761      668      889      758
   1        113      152      106      111      548      473      477      602      543      475
   1        141      140      128      155      719      556      661      724      796      663
   1         84      143       81       75      853      598      371      852      898      365
   1         96       79       97       82      405      417      406      614      369      408
   1        107       90      139       94      438      711      449      512      399      511
   1        144      139      101      111      896      891      847      609      899      456
   1         32       28       51      151      212      267      717      266      716      878
   1         68       99      121       57      413      900      322      752      664      745
   1        121       99       68       95      752      900      753      413      415      684
   1        126      131      149      153      667      669      799      665      786      862
   1        121       74       95       68      894      753      900      403      341      684
   1        119       12       25       13      499      582      500      194      169      193
   1         84      143       91      147      853      396      867      843      865      901
   1         95       74      121       80      403      753      402      894      697      617
   1        147      136      125       84      829      540      867      603      597      902
   1         58       59      127      122      298      794      793      628      630      627
   1         43       47      124      157      691      566      624      789      695      625
   1        121      154       68       57      883      900      745      903      904      322
   1        154      145       74       62      882      893      727      831      779      340
   1         86       71       87      120      376      394      588      393      905      906
   1        122       59       39       58      630      907      793      294      298      291
   1         42      155      134       51      514      513      280      516      802      805
   1        123      135       78      100      908      694      675      826      895      422
   1        117       34       47       35      819      605      607      255      228      254
   1        131      154       74       62      666      909      726      893      727      340
   1         47       34      117      119      255      605      689      819      674      505
   1         68      131       46       40      875      321      320      910      784      253
   1         41      122       39       58      879      242      292      907      793      291
   1        150       99       57      129      750      911      735      664      754      746
   1          6      115       21        5      487      181      162      613      484      182
   1         81      150       57      129      734      362      736      911      735      746
   1        129      143       75       81      848      874      736      898      852      365
   1         86       71      120       76      376      588      377      905      347      912
   1         82       86       87      120      615      378      722      394      588      906
   1        149      127       70       69      758      913      897      914      761      330
   1         57      129       72       75      746      653      636      744      874      344
   1         47       43       54       33      691      281      260      285      245      282
   1        129      143       72       75      848      744      874      841      898      344
   1        123      135       96       78      908      546      694      870      826      692
   1        123      135       89       96      908      676      546      885      870      766
   1        154      145      127       69      882      889      881      763      762      761
   1        121       80      148       95      617      616      753      619      402      782
   1        123      135      100       89      908      675      676      895      885      527
   1        154      145       62      127      882      727      889      779      763      780
   1         92      123       90      101      915      510      420      687      647      608
   1         67       75       65       72      342      323      334      343      344      652
   1         74      121      154       68      894      893      341      883      900      903
   1        114      126       46       52      859      702      703      916      838      271
   1        114       40       46      126      654      702      859      253      798      916
   1        121      154      149       69      883      917      618      668      881      897
   1        155      124       45       64      518      797      685      792      918      314
   1        144      137      142      112      856      806      807      524      584      585
   1        150       83       57       99      742      911      750      366      416      664
   1         92      123       89       90      915      391      510      676      687      395
   1         81       83       57      150      368      362      734      366      742      911
   1        104       90       86       97      434      429      428      385      765      418
   1        139      111      152       94      899      919      511      543      454      535
   1        152      111      139      144      543      919      846      899      847      896
   1         92      123      105       89      915      528      391      650      676      529
   1        104       96       97      103      771      428      459      417      444      445
   1         92      123      101      105      915      420      528      647      650      433
   1         72      127       67       58      920      334      333      778      794      319
   1        104       96       90       97      771      434      428      764      417      765
   1         43      151      134       50      568      567      276      570      890      892
   1         72      127      149       67      920      873      334      758      778      777
   1         37      122       55       59      871      284      293      629      630      295
   1         26      124       42       53      699      244      272      515      921      275
   1        125      136       88       84      603      530      902      577      597      382
   1         72      127       70      149      920      335      873      914      758      913
   1        139      137      101       90      712      609      512      649      688      608
   1        129      148      121       72      781      747      744      616      922      743
   1        144      137      139      152      856      896      846      712      561      919
   1          4       31      115        5      208      483      161      564      207      484
   1         44      126      114       52      839      673      270      859      838      703
   1        148      121       72       70      616      922      681      743      680      335
   1        134       47      124       43      791      517      567      789      691      566
   1        139      107       94      152      711      511      919      449      562      535
   1        127      126      122       55      759      627      626      757      923      629
   1        139      137       90      104      712      512      713      688      710      434
   1        121       72      149       57      743      917      745      873      653      860
   1         72      127       58       70      920      333      335      794      914      329
   1         42      146       51       60      924      280      297      804      845      296
   1        119       34      117       15      674      505      507      819      215      506
   1        141      146       63       56      813      657      651      844      828      304
   1         42      146      155       51      924      514      280      801      804      802
   1         42      146       66      155      924      312      514      850      801      662
   1         67      122       41       58      776      317      319      879      793      292
   1         42      146       60       66      924      297      312      845      850      324
   1         61      120       76       73      925      348      336      912      644      351
   1        149       72      121       70      873      917      913      743      335      680
   1         89       96      135       97      766      885      767      870      417      854
   1         61      120       71       76      925      346      348      905      912      347
   1         41       39      122      130      242      879      772      907      751      876
   1         61      120      141       71      925      677      346      643      905      718
   1         61      120       73      141      925      336      677      644      643      642
   1         68      131       74       46      875      341      321      909      910      338
   1        149       38      126       48      774      669      926      775      279      800
   1        131       52      126       62      927      667      726      838      303      728
   1        112      106      144      101      466      807      471      808      472      891
   1        121      149      154       57      917      883      745      668      860      904
   1        131       52       46      126      927      910      667      271      838      916
   1        131       52       74       46      927      909      910      339      271      338
   1        131      126       46       40      667      910      784      916      798      253
   1        154       74       68      131      893      903      666      341      909      875
   1        127       69       55       59      761      626      628      326      327      295
   1        144      106      111      101      808      847      891      475      472      456
   1        131       52       62       74      927      726      909      303      339      340
   1        139      107      152      137      711      919      712      562      559      561
   1        147      125      110       84      540      539      867      542      902      451
   1        143       84       72       75      853      841      898      370      371      344
   1        141      128      133       60      556      928      554      741      553      740
   1        133      128      141       71      741      928      929      556      723      718
   1         60      146      141       66      845      554      324      813      850      557
   1         69      143       70      148      930      330      620      842      836      681
   1        121      149       70       69      917      680      618      913      897      330
   1         69      143       85       70      930      372      330      849      842      373
   1         72       84      143       91      370      841      388      853      396      843
   1        141      133       63       60      928      657      554      931      740      316
   1        126      153      149       48      799      669      800      862      795      926
   1         69      143       98       85      930      411      372      837      849      412
   1        139       92      101      111      509      609      899      420      455      456
   1         86      120       89       76      588      855      377      886      912      383
   1         96       90       89      123      764      766      546      395      687      676
   1         37      122       59       39      871      293      236      630      907      294
   1        129      138      136      113      658      864      659      830      565      739
   1        129      136      138      147      864      658      866      830      829      817
   1        141      133      120       63      928      643      657      869      931      679
   1        153       65      149       48      861      862      795      863      310      926
   1         49      124       64       45      811      308      274      918      792      314
   1         49       53       64      124      278      308      811      307      921      918
   1        141      133       71      120      928      718      643      929      869      905
   1        127       62      126       55      780      759      626      728      302      923
   1         89       97      135       86      767      885      855      854      418      587
   1        105       78      123       93      431      650      432      694      397      693
   1         88      125       84      103      530      382      427      902      525      426
   1        125      110       84      103      542      902      525      451      452      426
   1        143      147      129      138      865      848      835      866      817      658
   1        110      147       84       91      539      451      450      867      901      396
   1         69      143      148       98      930      620      411      836      837      621
   1         37      122       39      130      871      236      573      907      876      751
   1        143      148       72       70      836      841      842      922      681      335
   1        154       68       57      131      903      904      666      322      875      787
   1        138      147       85       91      817      610      877      818      901      389
   1        154       57      149      131      904      668      666      860      787      665
   1         77       73       89      120      349      390      641      384      644      886
   1        120       73       89       76      644      886      912      384      351      383
   1         63      135      100       78      720      374      352      895      826      422
   1         63       77      100      135      360      374      720      375      721      895
   1        112      123      109       93      648      463      465      544      693      446
   1        143      148      129       72      836      848      841      781      922      744
   1         53      155       42       66      932      275      313      514      662      312
   1        143      147      138       91      865      835      843      817      901      877
   1         53      155      124       42      932      921      275      518      514      515
   1         53      155       64      124      932      307      921      685      518      918
   1         53      155       66       64      932      313      307      662      685      325
   1         63      141       60      146      657      316      844      554      813      845
   1        126      122       41       38      757      858      775      879      773      241
   1         56       43       54      134      287      286      822      285      567      823
   1         94       92      139      111      404      511      454      509      455      899
   1        108      148       98       80      833      441      440      621      619      410
   1        112      123       93      105      648      465      467      693      650      432
   1        127       59       58       70      628      794      914      298      328      329
   1         69       59      127       70      327      761      330      628      328      914
   1        147      107       91      110      558      901      539      458      462      450
   1        128       82      133       66      887      741      555      731      363      729
   1         38      149       65       48      774      309      279      863      926      310
   1         38      149       67       65      774      318      309      777      863      323
   1         27      124       26       53      816      199      273      699      921      272
   1        126       44       55       62      839      923      728      283      301      302
   1         27      124      117       26      816      820      199      810      699      815
   1         82      133       87      128      731      378      887      933      741      888
   1        133       71      120       87      929      869      933      905      393      906
   1        147      107       85       91      558      818      901      457      458      389
   1         27      124       53       49      816      273      261      921      811      278
   1         50      146      134       56      934      892      288      803      828      822
   1         50      146       51      134      934      277      892      804      803      805
   1        126      122       55       44      757      923      839      629      872      283
   1        133       71       87      128      929      933      741      393      723      888
   1         42       32      151      124      243      682      515      717      700      569
   1         83      106       99      132      436      416      637      453      639      749
   1        132      106       99      113      639      749      738      453      473      474
   1        112      123      137      109      648      584      463      545      544      520
   1         39       37      130       21      236      751      234      573      231      572
   1         50      146       63       51      934      305      277      844      804      306
   1         50      146       56       63      934      288      305      828      844      304
   1        132      102      136       81      638      737      704      576      424      596
   1        132      129      113       99      733      738      749      659      754      474
   1        108      148       95      129      833      439      660      782      781      755
   1        132      136      129       81      737      733      704      864      596      736
   1        132      129      136      113      733      737      738      864      659      739
   1        133      156      120       63      730      869      931      868      834      679
   1        147      107      152       85      558      560      818      562      457      705
   1        133      156       63       60      730      931      740      834      768      316
   1         56       43      134       50      287      822      288      567      276      892
   1        108      148       80       95      833      440      439      619      782      402
   1        133       87      120       82      933      869      731      906      378      722
