-20.000000 150.000000  0.000000
-15.498492 150.000000 -12.621283
 -2.937261 150.000000 -19.763288
 10.315575 150.000000 -17.116689
 18.898964 150.000000 -6.499639
 18.785577 150.000000  6.860033
  9.910192 150.000000 17.366551
 -3.180101 150.000000 19.732856
-14.758289 150.000000 13.462090
-20.000000  0.000000  0.000000
-14.781401  0.000000 13.437182
 -3.213816  0.000000 19.728631
  9.879955  0.000000 17.382052
 18.772379  0.000000  6.891343
 18.898964  0.000000 -6.499639
 10.315575  0.000000 -17.116689
 -2.937261  0.000000 -19.763288
-15.477976  0.000000 -12.648368
-19.272922 137.231366 -5.260985
-18.202199 137.303339  8.240742
 19.959657 137.873470 -1.151630
 16.217040 137.686937 11.673631
  4.915731 137.606463 19.367640
 -8.655132 137.349693 18.009094
  4.287537 13.228745 19.527278
-18.387133 13.390815 -7.856722
 -8.827229 12.732988 -17.931440
 -9.718689 13.624982 17.454215
-11.234306 137.453681 -16.524886
  2.332864 137.478491 -19.856325
 14.430840 137.613928 -13.827983
-18.910814 13.706509  6.446361
 16.661259 14.118785 11.022082
 19.975138  9.633654 -0.751122
 16.471115 11.947720 -11.300972
  4.832249 12.728394 -19.391128
 19.493096 125.861025  4.383343
 -5.999345 124.754383 -19.056764
 17.845405 125.512018 -8.997140
-19.768938 124.770332  2.864978
  7.815974 125.221425 -18.390940
-19.889263 26.068943 -2.066679
 10.127953 23.785136 17.237868
 12.113897 125.618229 15.888650
 11.831079 26.551732 -16.114190
-13.373093 124.787922 14.839466
 19.830934 21.274313 -2.438028
-16.910174 124.668679 -10.635724
 -1.574587 22.939565 -19.934053
 -1.912858 26.582973 19.891662
-15.385848 27.089498 12.769994
 -0.882297 125.166612 19.959346
-12.805130 25.339299 -15.340696
 17.708396 29.578265  9.248731
 17.281022 113.548620 10.033522
  7.635569 36.707239 18.461744
-19.753988 111.648261 -2.964166
 13.122480 112.850411 -15.084332
 19.715808 113.308104 -3.281650
-19.349527 39.457955  4.960137
 19.553512 36.011282 -4.084479
  6.915767 113.334975 18.744245
 -7.942723 42.045116 18.330545
 -1.882437 35.349187 -19.895474
-12.695074 111.888886 -15.437821
-16.683367 37.377327 -11.006877
  0.256317 112.392340 -19.987741
-16.836603 111.820291 10.756118
 19.667227 101.232750  3.521968
 17.466777 100.766166 -9.692417
 12.745163 41.354777 -15.385233
  7.146395 100.209786 -18.653730
 17.749589 43.772611  9.173089
 -6.522033 112.228629 18.881150
 -6.806593 99.458064 -18.785543
 19.654629 49.737776 -3.584286
  6.258745 50.567265 18.989775
-17.102762 51.727553 10.320569
-19.292897 50.005950 -5.182539
 13.286479 101.322836 14.944161
-17.664171 98.919849 -9.357970
 -9.493034 48.617428 -17.584497
-19.068181 98.661906  6.013999
  0.516303 87.507697 -19.992458
 19.866785 88.809471 -2.079747
 12.330052 54.979676 -15.716273
  3.109247 47.793964 -19.735043
-12.642275 86.384116 -15.484417
 17.734133 58.799964  9.201470
 19.369470 64.082760 -4.974297
 13.504167 88.783945 -14.731834
  5.403829 65.835259 19.230310
-19.995983 61.996052  0.080485
 17.399276 75.971268  9.816371
  1.260106 101.004050 19.936718
-14.426070 61.394412 -13.820137
 -0.400287 59.211269 -19.971367
 17.387184 91.335243  9.838575
-10.798402 99.726152 16.830842
 -7.422728 57.288678 18.565176
 -8.753635 71.117846 17.964647
-19.951330 86.339287 -0.975193
 -4.043813 73.931731 -19.565863
 10.331590 67.660236 -17.106345
-15.630288 63.161023 12.447287
-13.277064 85.887059 14.924211
 17.448994 76.720963 -9.725074
  8.762103 89.926176 17.955142
-17.989126 73.721272 -8.683193
  8.513234 78.672367 -18.082729
  0.659086 79.471851 19.981758
-18.617026 74.074584  7.253538
 -3.355593 91.068503 19.710864
 -7.328413 150.000000 -2.548981
  5.898335 150.000000 -4.804012
  1.309612 150.000000  7.613411
  1.836967  0.000000 -7.455723
 -7.115563  0.000000  2.792046
  6.108968  0.000000  5.065867
  3.483354 48.995504 -0.578857
 -0.012530 105.759098  3.150405
  9.731303 122.067757 -6.279968
 -8.356211 63.545187  0.361585
 -2.394346 20.839802 -3.680016
 -4.778224 81.081085 -5.700001
 -0.919296 127.601520  1.243784
 10.321436 114.972394 -4.142635
 -0.714412 39.650541 -10.537017
 -1.917781 98.459305  1.857024
 10.365443 135.601350 -3.390010
 -8.525413 119.977697  7.227832
-12.448349 93.146516  4.876125
 -3.452299 43.998623 -4.937021
  0.725639 27.079735  6.198622
 -5.064377 53.493184  4.806392
 -6.942570 89.162302 -2.244203
 -2.874078 71.995716 -4.321510
  7.346737 88.637667  4.057292
  8.516986 74.550000  5.348776
  8.936389 29.992529 -3.966079
  1.965940 36.291481  2.864059
-14.196658 80.060616 -0.589832
  6.869118 92.589616 -7.168034
 -6.077957 77.452891  7.762117
 11.258438 109.609310 10.207297
 -9.536012 33.607154  7.966940
  5.613586 83.380693 -5.789101
  8.026387 98.231868  3.429232
 -1.274038 113.445497 -6.394692
-12.860135 99.862919  2.509300
 -7.213817 19.166014  8.821484
  4.413138 81.467090  4.523116
-12.700422 119.111614 -3.599958
  0.078258 113.136507  5.233581
 -4.851496 31.090231 -4.029643
-13.356705 45.818108  1.134533
  5.277022 13.085570  1.666468
-18.820791 150.000000 -6.693699
 -9.881155 150.000000 -17.360415
  3.919474 150.000000 -19.592178
 15.537194 150.000000 -12.559292
 19.975138 150.000000  0.188955
 15.262561 150.000000 12.886587
  3.564286 150.000000 19.654807
 -9.501601 150.000000 17.579551
-18.629040 150.000000  7.220529
-18.634851  0.000000  7.204564
 -9.531027  0.000000 17.562562
  3.530824  0.000000 19.660707
 15.240720  0.000000 12.912616
 19.975138  0.000000  0.205944
 15.537194  0.000000 -12.559292
  3.919474  0.000000 -19.592178
 -9.866442  0.000000 -17.368910
-18.814980  0.000000 -6.709663
-17.736827 143.615683 -9.207097
-19.803028 143.615683 -2.638805
-19.569308 143.651670  4.097004
-16.697309 143.651670 10.984061
-19.947624 137.267353  1.049451
 19.759615 143.936735  3.064950
 19.602339 143.936735 -3.842949
 13.282842 143.843469 14.947708
 17.653427 143.843469  9.349672
 18.994473 137.780203  6.190005
  0.815206 143.803231 19.970059
  7.490645 143.803231 18.518622
 10.793397 137.646700 16.808079
-12.044791 143.674846 15.942188
 -5.943260 143.674846 19.075607
 -1.651757 137.478078 19.924382
-14.757245 137.326516 13.463216
  7.179200  6.614372 18.640855
  0.491040  6.614372 19.993595
-19.605559  6.695407 -3.948922
-17.077321  6.695407 -10.362201
-12.534712  6.366494 -15.579341
 -5.888397  6.366494 -19.094040
-14.861666 13.061901 -13.350676
 -2.481113 13.426863 19.820451
 -6.503347  6.812491 18.887428
-12.368921  6.812491 15.709155
 -7.099328 143.726840 -18.687189
-13.532431 143.726840 -14.698849
  6.576646 143.739246 -18.877340
 -0.306286 143.739246 -19.973711
 17.181898 143.806964 -10.215544
 12.462526 143.806964 -15.610628
-17.201519  6.853254 10.158959
-19.716915  6.853254  3.210129
-15.731123 137.342523 -12.314167
-14.918832 13.665745 13.289066
 17.832974  7.059393  9.019967
 13.529523  7.059393 14.707102
 19.642172  4.816827 -3.645906
 19.720410  4.816827  3.258887
 13.643415  5.973860 -14.596015
 17.887126  5.973860 -8.920528
  0.937926  6.364197 -19.960862
  7.693469  6.364197 -18.439020
 18.643520 137.743699 -7.197032
  8.703457 137.546210 -17.985208
 11.515276 13.673765 16.341839
 12.053376 12.338057 -15.936914
 -1.641757 12.730691 -19.925636
 -4.850892 137.466086 -19.381652
-19.981743 13.548662 -0.365816
 19.099708 10.790687 -5.848842
 19.079114 11.876219  5.915608
 18.160871 131.773981  8.342012
 19.909500 131.867247  1.652876
 -1.703434 131.116437 -19.917907
 -8.685549 131.104032 -17.995369
 19.367597 131.692744 -4.980370
 16.301543 131.562973 -11.549688
 19.911762 125.686521 -1.630262
-19.932730 131.000849 -1.347886
-19.185630 131.036836  5.603802
 11.450332 131.417677 -16.383784
  5.126396 131.349958 -19.308368
  0.877352 124.987904 -19.965401
 14.043859 125.366721 -14.205434
-19.853303 19.887726  2.305256
-19.331239 19.729879 -5.031961
 13.748857 18.951961 14.493170
  7.248492 18.506941 18.613660
  8.588194 131.612346 18.044300
 14.318260 131.652583 13.937790
  8.435713 19.640063 -18.122472
 14.432615 19.249726 -13.826251
-16.231789 131.045630 11.653196
-11.102323 131.068807 16.619775
-17.940644 124.779127  8.783866
 18.686446 16.611016 -7.095200
 19.915587 15.453983 -1.592038
 16.813990 23.913022 -10.798066
-14.225461 131.061180 -14.036343
-18.305503 130.950022 -8.026228
 16.869568 125.739627 10.716548
 19.537683 17.696549  4.162784
 -5.316061 17.836276 -19.275481
  1.696752 17.833979 -19.903996
-19.605614 124.719505 -3.948559
  1.227836 19.905859 19.939136
 -5.990329 20.103978 19.059793
-12.698052 20.357240 15.435193
-17.485614 20.398003  9.694060
 -4.938971 131.258152 19.361549
  2.054398 131.386537 19.877193
  6.174363 125.392420 19.013516
 -7.947520 124.977267 18.328381
-16.126767 19.365057 -11.791844
-10.867442 19.036143 -16.788643
  5.829866 24.745648 -19.110442
-17.289709 25.704121 -10.014643
  4.277575 25.184055 19.529035
 -8.848720 26.836236 17.921743
 -7.750555 24.139432 -18.417255
-12.482922 124.711531 -15.625046
-19.005090 26.579220  6.187341
 19.709819 25.426289  3.311275
 17.210952 21.848525 10.162191
 14.888071 119.583425 13.332887
 18.591731 119.704823  7.319891
 14.460368 26.681701 13.799182
 13.515864 33.142752 14.720426
  8.888875 30.246188 17.890150
  2.784204 31.645106 19.792356
-18.684860 118.158470 -7.067165
-19.996938 118.209297 -0.061346
 15.844707 119.181214 -12.192811
 10.596753 119.035918 -16.935085
 19.975138 119.584564  0.752711
 18.983680 119.410061 -6.224997
 19.649699 113.428362  3.608673
-17.780157 33.273727  9.117121
-19.928567 32.763449  1.431299
 17.328614 113.079258 -9.946127
 16.469718 31.281507 -11.303020
 19.719382 28.642797 -3.263971
  9.617458 119.476602 17.516627
 12.927994 113.441798 15.239430
  2.965532 119.250793 19.760383
  0.126494 39.376178 19.984504
 -4.958613 34.314045 19.357066
-11.891012 34.567307 16.052747
 -7.877248 30.344243 -18.360089
 -1.728512 29.144376 -19.914764
 -9.357569 118.321635 -17.662707
-15.008342 118.278782 -13.192597
-17.704204 111.768574 -9.274841
-18.867351 31.723135 -6.565776
-14.867164 31.358313 -13.344751
  4.940508 30.950460 -19.360668
 19.646698 32.794774  3.623517
-14.561548 40.751536 13.674126
  4.257796 118.806883 -19.532523
 -2.877712 118.573362 -19.770750
  7.742567 112.621376 -18.419750
-18.787058 118.295312  6.786378
-15.236378 118.304106 12.946833
-19.623531 111.734276  3.829686
 -6.954834 112.140613 -18.735737
-19.814056 38.417641 -2.565642
 -9.338331 36.363257 -17.673815
 18.715812 107.390685  7.025535
 19.975138 107.270427  0.177494
 18.923572 107.037135 -6.419862
 15.521132 106.808288 -12.578434
 19.835284 100.999458 -2.394556
  5.391626 38.351982 -19.233744
 12.288121 33.953255 -15.749711
 10.379997 106.530098 -17.075080
  3.784427 106.301063 -19.615990
 13.542779 100.487976 -14.694173
 19.871769 39.891947  2.029940
 17.728992 36.675438  9.210910
-10.217525 118.508275 17.166212
 -3.729406 118.697620 19.637624
  0.404711 112.781802 19.991442
-12.694051 112.024460 15.438724
 -3.177642 105.925202 -19.733164
 -9.915432 105.673475 -17.340625
  0.527775 99.833925 -19.991599
 13.545323 40.239925 14.691692
 17.033217 38.683030 -10.476519
 17.147057 45.546276 -10.279522
 19.604071 42.874529 -3.834383
 13.043669 47.169938 15.147181
  6.948174 43.637252 18.731526
 19.623368 46.755193  3.738923
-12.930763 46.886335 15.229824
-18.455024 45.592754  7.698633
-19.996962 44.731953  0.060866
-18.230111 43.691639 -8.182781
-19.677280 50.866752  3.473088
 10.166183 107.328906 17.213177
 15.451767 107.435728 12.661100
 17.078181 101.277793 10.405999
 -1.422130 46.306191 19.945884
-15.417295 105.404368 -12.728478
-19.009201 105.284055 -6.176047
-13.726157 42.997378 -14.527884
 -5.698159 41.983307 -19.157957
-12.694520 99.188956 -15.438310
-19.925175 105.155083  1.499259
-18.091703 105.241098  8.470189
-19.786584 98.790877 -2.747903
-16.361639 49.311689 -11.481770
  3.907644 93.858741 -19.594264
 -3.257419 93.482880 -19.723167
 19.975138 95.021110  0.834453
 19.039728 94.787818 -6.043292
 -7.682726 49.666897 18.447860
 -0.371349 53.927971 19.972089
 12.537607 48.167226 -15.550753
 17.210165 52.358726 -10.163636
 -3.871591 48.205696 -19.605171
  0.609159 41.571576 -19.985500
 -9.813332 92.921090 -17.399573
-15.468919 92.651983 -12.660324
 -6.095061 86.945906 -19.024605
 19.842272 54.268870  2.324715
 17.741861 51.286287  9.187280
 16.469006 59.531218 -11.304065
 19.513967 56.910268 -4.280100
 15.738871 94.775055 -12.318942
 10.424717 94.496865 -17.046198
 18.075359 88.796708 -8.544869
 13.382549 54.683615 14.850457
 13.139209 62.317611 15.070991
  5.831287 58.201262 19.110043
  8.536059 44.574371 -18.071027
  8.081921 51.386820 -18.286564
 19.795620 61.441362  2.790934
  6.976361 88.145821 -18.720464
-19.188818 56.861803  5.591284
-19.814976 56.001001 -2.559538
 19.896413 70.027014  1.783659
 17.566705 67.385616  9.508921
  4.125899 107.169513 19.555779
  7.769864 101.163443 18.409037
 -2.798689 106.616340 19.780653
 11.700433 70.903263 16.218377
-17.577863 55.700181 -9.537191
-12.102288 55.005920 -15.900850
-18.729110 61.695232 -6.945590
 -5.306021 53.914348 -19.277772
  1.375543 53.502616 -19.928067
 15.466260 96.329040 12.643828
 18.797793 96.283997  6.827626
 19.498972 90.072357  4.354274
-14.221650 105.773222 14.040450
 -8.716752 105.977391 17.981290
 -4.582390 100.365101 19.442936
-15.940416 99.194029 12.037862
 -8.797930 60.302840 -17.944660
  6.621126 57.095472 -18.859883
 -0.821995 61.561968 19.960850
 -1.437209 68.476553 19.945508
 -8.088181 64.203262 18.264912
-13.184336 54.508116 15.006045
-17.423090 86.361702 -9.796375
-19.217860 92.629568 -5.477227
-19.794773 92.500596  2.693573
 -1.767016 80.719714 -19.909939
 -8.682201 80.157924 -17.996879
  4.945190 63.435752 -19.359351
 11.353455 61.319956 -16.446354
-11.801986 60.224850 16.116753
-16.413847 57.444288 11.412846
-18.998767 62.578538  6.204714
-12.406740 67.139435 15.681965
 15.703543 65.871498 -12.361044
-18.757517 86.113173  6.867541
-16.783772 92.274483 10.842571
 14.262570 72.190600 -13.992109
 18.553531 70.401861 -7.410512
  5.077441 95.465113 19.322142
 11.104901 95.624506 16.606887
 13.503196 90.630710 14.732781
-15.602962 80.052694 -12.483363
-19.377692 80.030280 -4.849529
-10.014452 67.663072 -17.283456
 -2.224146 66.571500 -19.852653
-19.510689 67.858662 -4.327213
-16.416231 67.557842 -11.409698
-11.708422 73.826502 -16.184020
